time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,0.28548052750791886,2.2248841427687944,21.65089835284481,0.09748303472886732,6.128551654615471,0.0,1.1752180183338066,1.9767735584047303,5.985571979311093,0.0605042335005285,-0.08915499675855651,0.0,458.26671431865003,460.8489655998079,458.2256680437359,459.10407210457225
3.4800000000000026,0.35891609611284614,2.3452395079856116,22.0109345404482,0.10126542729042587,6.123425197350418,0.0,1.2730617680100653,2.0353563435523823,6.015224152997565,0.06767985802044796,-0.0788947193176841,0.0,454.20746883980866,455.0238880721281,453.8345174747437,454.4129967421697
3.5400000000000027,0.43791868266925227,2.468927485908827,22.37029688732327,0.10552874554407587,6.118573300917463,0.0,1.3607547194338867,2.0878972224440115,5.963559862405714,0.07706830009901004,-0.08512638025748459,0.0,428.7301939608809,428.194704556404,429.01159775345405,429.81224274376297
3.6000000000000028,0.5226738985798296,2.596096305585779,22.72899850835798,0.11071540759564602,6.113499678551015,0.0,1.4648223776988445,2.1514556429570297,5.99270623385705,0.10057962156755425,-0.08345244278653954,0.0,455.03050041130524,455.15883917919797,454.0816724130071,455.97003633644863
3.660000000000003,0.6134418933677152,2.7269645550931583,23.087556263554983,0.116937016506232,6.108278752440281,0.0,1.561187415318458,2.2113003453772766,5.959088762706149,0.1092848753227061,-0.09530710765683154,0.0,436.74244768094405,435.74584202704835,435.12453679647496,435.8624218288143
3.720000000000003,0.7110727189996567,2.8621831741284045,23.4496199739226,0.12404416729911727,6.102408682292426,0.0,1.693608214405204,2.296584888288539,6.1084481718231185,0.13234275992860808,-0.10343572874133425,0.0,493.9174013437795,493.3102339181578,491.09965748558824,492.8181428762927
3.780000000000003,0.8157915219669314,3.0020037158648516,23.81527583269623,0.13203239922109677,6.0961002097374415,0.0,1.7975124687488315,2.364726033692282,6.079825427316614,0.13467889404348277,-0.10878786948613113,0.0,440.8024893439517,440.35008559722417,440.35742400099446,440.5671578530833
3.840000000000003,0.9271892419928393,3.1462797882247573,24.180947222056144,0.14027118597828991,6.089811687996178,0.0,1.916235709353986,2.4451352889023505,6.108582696025514,0.14211514839299694,-0.09785292115629927,0.0,459.200320655335,460.0578776008235,459.0626648805529,459.66922572364
3.900000000000003,1.0455615390720374,3.2953410509213077,24.546990685126296,0.1485712188486339,6.083641828995384,0.0,2.02996325355538,2.5242299142467663,6.092477552507118,0.12944267060855166,-0.11531991163113713,0.0,447.202138944315,445.76740544286054,447.1152919359162,446.0989531906991
3.960000000000003,1.1712386617020394,3.4495563992756058,24.913847331781408,0.15641297430564105,6.076544717923614,0.0,2.159800532225279,2.6168847889714155,6.135282435079729,0.13308903658949903,-0.12498857112405398,0.0,466.55887868801886,465.7912799621426,465.9279126821717,466.227750983649
4.020000000000002,1.3054203885641231,3.6099039606164918,25.285939831258396,0.16440166154812275,6.069167813638604,0.0,2.3134628986719794,2.728654764965769,6.266381958298168,0.13325593659344998,-0.1191554843265587,0.0,494.29654527955523,494.7142835131967,494.52309407420967,494.5497372647796
4.080000000000001,1.4476603695667112,3.7761260715168596,25.659899359874544,0.17281744074241523,6.061709470128546,0.0,2.428423957031356,2.812679022268813,6.198761086737644,0.1514918662269734,-0.13735353325160876,0.0,436.02683259952636,434.4887639826131,434.20812539982643,435.75419990688584
4.14,1.598424078083698,3.9486701245748534,26.03631209799151,0.18193183175163785,6.053086854369864,0.0,2.5976297046160224,2.9394851920144265,6.346632652008529,0.15272217804353036,-0.16110656380152213,0.0,504.027578920254,502.29049803311034,502.5012704293541,502.609279819095
